Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Type,Gender,Age_Group,City,State,Region,Store_ID,Store_Name,Salesperson,Product_ID,Product_Name,Category,Sub_Category,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Method,Order_Status,Target
ORD0139876,2026-03-13,C02641,"Customer 02641",Corporate,Male,46-55,Pune,Maharashtra,West,ST002,"Pune FC Road",Diya,P002,"Casual Shirt",Apparel,Men,1,1299.00,0.00,1299.00,760.00,539.00,Wallet,Completed,1231.16
ORD0139877,2026-03-22,C02670,"Customer 02670",Regular,Female,26-35,Mumbai,Maharashtra,West,ST001,"Mumbai Central",Kabir,P007,"Running Shoes",Footwear,Sports,2,2499.00,0.05,4748.10,3000.00,1748.10,UPI,Completed,4993.55
ORD0139878,2026-03-01,C00396,"Customer 00396",Regular,Female,26-35,Delhi,Delhi,North,ST005,"Delhi South Ex",Diya,P006,"Leather Wallet",Accessories,Men,5,799.00,0.00,3995.00,2100.00,1895.00,Card,Completed,4051.41
ORD0139879,2026-03-18,C02388,"Customer 02388",Regular,Female,56+,Patna,Bihar,East,ST015,"Patna Fraser Road",Rohan,P001,"Premium T-Shirt",Apparel,Men,1,899.00,0.05,854.05,520.00,334.05,Card,Completed,871.55
ORD0139880,2026-03-23,C01674,"Customer 01674",Regular,Male,36-45,Kochi,Kerala,South,ST012,"Kochi MG Road",Aarav,P010,"Bluetooth Speaker",Electronics,Audio,1,1599.00,0.05,1519.05,920.00,599.05,UPI,Completed,1409.57
ORD0139881,2026-03-01,C00266,"Customer 00266",Regular,Male,18-25,Bengaluru,Karnataka,South,ST009,"Bengaluru Indiranagar",Rohan,P004,"Women Kurti",Apparel,Women,2,1199.00,0.00,2398.00,1380.00,1018.00,UPI,Completed,2577.62
ORD0139882,2026-03-16,C05038,"Customer 05038",Regular,Female,46-55,Ranchi,Jharkhand,East,ST016,"Ranchi Main Road",Vikram,P003,"Denim Jeans",Apparel,Men,1,1999.00,0.03,1939.03,1180.00,759.03,UPI,Completed,1984.31
ORD0139883,2026-03-22,C05060,"Customer 05060",Regular,Female,36-45,Mumbai,Maharashtra,West,ST001,"Mumbai Central",Rohan,P006,"Leather Wallet",Accessories,Men,1,799.00,0.08,0.00,420.00,0.00,UPI,Cancelled,0.00
ORD0139884,2026-03-03,C04604,"Customer 04604",Corporate,Female,36-45,Hyderabad,Telangana,South,ST011,"Hyderabad Banjara Hills",Rohan,P018,Sunglasses,Accessories,Unisex,1,999.00,0.10,899.10,520.00,379.10,UPI,Completed,967.77
ORD0139885,2026-03-18,C04250,"Customer 04250",Regular,Male,46-55,Hyderabad,Telangana,South,ST011,"Hyderabad Banjara Hills",Vikram,P007,"Running Shoes",Footwear,Sports,1,2499.00,0.05,2374.05,1500.00,874.05,Cash,Completed,2414.51
ORD0139886,2026-03-12,C00210,"Customer 00210",Regular,Female,26-35,Pune,Maharashtra,West,ST002,"Pune FC Road",Ananya,P006,"Leather Wallet",Accessories,Men,1,799.00,0.10,719.10,420.00,299.10,Card,Completed,726.59
ORD0139887,2026-03-29,C03171,"Customer 03171",Regular,Male,26-35,Pune,Maharashtra,West,ST002,"Pune FC Road",Vikram,P010,"Bluetooth Speaker",Electronics,Audio,3,1599.00,0.03,4653.09,2760.00,1893.09,Card,Returned,4760.73
ORD0139888,2026-03-27,C03820,"Customer 03820",Regular,Female,46-55,Hyderabad,Telangana,South,ST011,"Hyderabad Banjara Hills",Aarav,P006,"Leather Wallet",Accessories,Men,2,799.00,0.08,1470.16,840.00,630.16,Card,Completed,1434.81
ORD0139889,2026-03-11,C01949,"Customer 01949",Regular,Male,18-25,Surat,Gujarat,West,ST004,"Surat Ring Road",Ananya,P007,"Running Shoes",Footwear,Sports,1,2499.00,0.00,2499.00,1500.00,999.00,UPI,Completed,2372.00
ORD0139890,2026-03-20,C04180,"Customer 04180",Regular,Female,36-45,Ahmedabad,Gujarat,West,ST003,"Ahmedabad CG Road",Diya,P008,"Casual Sneakers",Footwear,Unisex,3,2199.00,0.00,6597.00,3900.00,2697.00,Wallet,Completed,6414.56
ORD0139891,2026-03-12,C04555,"Customer 04555",Regular,Female,56+,Surat,Gujarat,West,ST004,"Surat Ring Road",Ananya,P002,"Casual Shirt",Apparel,Men,2,1299.00,0.03,2520.06,1520.00,1000.06,UPI,Completed,2361.65
ORD0139892,2026-03-08,C00013,"Customer 00013",Regular,Male,18-25,Pune,Maharashtra,West,ST002,"Pune FC Road",Ishita,P004,"Women Kurti",Apparel,Women,1,1199.00,0.08,1103.08,690.00,413.08,Card,Completed,1144.32
ORD0139893,2026-03-15,C04504,"Customer 04504",Corporate,Male,18-25,Delhi,Delhi,North,ST005,"Delhi South Ex",Diya,P001,"Premium T-Shirt",Apparel,Men,2,899.00,0.03,1744.06,1040.00,704.06,Cash,Completed,1661.07
ORD0139894,2026-03-13,C01179,"Customer 01179",Corporate,Male,18-25,Patna,Bihar,East,ST015,"Patna Fraser Road",Ananya,P001,"Premium T-Shirt",Apparel,Men,3,899.00,0.05,2562.15,1560.00,1002.15,UPI,Completed,2528.78
ORD0139895,2026-03-30,C04668,"Customer 04668",Regular,Female,36-45,Mumbai,Maharashtra,West,ST001,"Mumbai Central",Kabir,P005,"Women Handbag",Accessories,Women,2,1799.00,0.00,3598.00,1960.00,1638.00,Card,Completed,3753.16
ORD0139896,2026-03-29,C02724,"Customer 02724",Regular,Female,18-25,Patna,Bihar,East,ST015,"Patna Fraser Road",Diya,P006,"Leather Wallet",Accessories,Men,1,799.00,0.03,775.03,420.00,355.03,Card,Completed,778.48
ORD0139897,2026-03-22,C02638,"Customer 02638",Regular,Male,26-35,Ahmedabad,Gujarat,West,ST003,"Ahmedabad CG Road",Kabir,P003,"Denim Jeans",Apparel,Men,1,1999.00,0.03,0.00,1180.00,0.00,Card,Cancelled,0.00
ORD0139898,2026-03-24,C02198,"Customer 02198",Corporate,Female,18-25,Ranchi,Jharkhand,East,ST016,"Ranchi Main Road",Vikram,P005,"Women Handbag",Accessories,Women,2,1799.00,0.15,3058.30,1960.00,1098.30,Card,Completed,3164.31
ORD0139899,2026-03-02,C01816,"Customer 01816",Regular,Female,26-35,Bengaluru,Karnataka,South,ST009,"Bengaluru Indiranagar",Meera,P012,"Smart Watch",Electronics,Wearables,2,3499.00,0.03,6788.06,4260.00,2528.06,"Net Banking",Completed,6848.04
ORD0139900,2026-03-16,C02848,"Customer 02848",Regular,Male,18-25,Bengaluru,Karnataka,South,ST009,"Bengaluru Indiranagar",Diya,P004,"Women Kurti",Apparel,Women,1,1199.00,0.03,1163.03,690.00,473.03,Card,Completed,1228.80
ORD0139901,2026-03-24,C04512,"Customer 04512",Corporate,Female,18-25,Bhubaneswar,Odisha,East,ST014,"Bhubaneswar Patia",Vikram,P005,"Women Handbag",Accessories,Women,1,1799.00,0.08,1655.08,980.00,675.08,Card,Completed,1785.65
ORD0139902,2026-03-21,C00779,"Customer 00779",Regular,Female,36-45,Chennai,"Tamil Nadu",South,ST010,"Chennai Anna Nagar",Vikram,P014,"Fitness Band","Sports & Fitness",Fitness,1,1899.00,0.05,1804.05,1120.00,684.05,"Net Banking",Completed,1712.16
ORD0139903,2026-03-15,C00504,"Customer 00504",Regular,Male,26-35,Bhubaneswar,Odisha,East,ST014,"Bhubaneswar Patia",Vikram,P017,"Travel Trolley",Bags,Unisex,1,3999.00,0.03,3879.03,2450.00,1429.03,"Net Banking",Completed,3864.33
ORD0139904,2026-03-11,C04129,"Customer 04129",Regular,Female,46-55,Surat,Gujarat,West,ST004,"Surat Ring Road",Aarav,P018,Sunglasses,Accessories,Unisex,2,999.00,0.05,1898.10,1040.00,858.10,UPI,Completed,1842.98
ORD0139905,2026-03-07,C03296,"Customer 03296",Regular,Female,26-35,Kochi,Kerala,South,ST012,"Kochi MG Road",Aarav,P004,"Women Kurti",Apparel,Women,1,1199.00,0.03,1163.03,690.00,473.03,Card,Completed,1111.54
ORD0139906,2026-03-03,C00298,"Customer 00298",Corporate,Male,18-25,Ahmedabad,Gujarat,West,ST003,"Ahmedabad CG Road",Kabir,P015,"Water Bottle","Home & Lifestyle",Lifestyle,2,499.00,0.08,918.16,440.00,478.16,Card,Completed,914.31
ORD0139907,2026-03-26,C00210,"Customer 00210",Regular,Female,26-35,Pune,Maharashtra,West,ST002,"Pune FC Road",Diya,P007,"Running Shoes",Footwear,Sports,3,2499.00,0.10,6747.30,4500.00,2247.30,Cash,Completed,6900.84
ORD0139908,2026-03-21,C04117,"Customer 04117",Regular,Male,26-35,Ahmedabad,Gujarat,West,ST003,"Ahmedabad CG Road",Ishita,P002,"Casual Shirt",Apparel,Men,1,1299.00,0.00,1299.00,760.00,539.00,Card,Completed,1350.22
ORD0139909,2026-03-25,C02792,"Customer 02792",Corporate,Male,26-35,Kolkata,"West Bengal",East,ST013,"Kolkata Park Street",Vikram,P011,"Wireless Earbuds",Electronics,Audio,2,2299.00,0.03,4460.06,2720.00,1740.06,Card,Completed,4546.21
ORD0139910,2026-03-20,C04100,"Customer 04100",Regular,Male,46-55,Ahmedabad,Gujarat,West,ST003,"Ahmedabad CG Road",Rohan,P003,"Denim Jeans",Apparel,Men,1,1999.00,0.03,1939.03,1180.00,759.03,UPI,Completed,1789.16
ORD0139911,2026-03-02,C01959,"Customer 01959",Regular,Male,26-35,Bengaluru,Karnataka,South,ST009,"Bengaluru Indiranagar",Kabir,P012,"Smart Watch",Electronics,Wearables,1,3499.00,0.10,3149.10,2130.00,1019.10,Card,Completed,3141.26
ORD0139912,2026-03-16,C01190,"Customer 01190",Regular,Male,26-35,Patna,Bihar,East,ST015,"Patna Fraser Road",Ishita,P002,"Casual Shirt",Apparel,Men,2,1299.00,0.00,0.00,1520.00,0.00,UPI,Cancelled,0.00
ORD0139913,2026-03-28,C03840,"Customer 03840",Regular,Male,36-45,Kolkata,"West Bengal",East,ST013,"Kolkata Park Street",Vikram,P015,"Water Bottle","Home & Lifestyle",Lifestyle,1,499.00,0.00,0.00,220.00,0.00,Card,Cancelled,0.00
ORD0139914,2026-03-29,C02276,"Customer 02276",Regular,Male,26-35,Chennai,"Tamil Nadu",South,ST010,"Chennai Anna Nagar",Kabir,P012,"Smart Watch",Electronics,Wearables,1,3499.00,0.10,3149.10,2130.00,1019.10,UPI,Completed,3398.63
ORD0139915,2026-03-04,C04281,"Customer 04281",Regular,Female,46-55,Chennai,"Tamil Nadu",South,ST010,"Chennai Anna Nagar",Kabir,P002,"Casual Shirt",Apparel,Men,4,1299.00,0.00,5196.00,3040.00,2156.00,"Net Banking",Completed,5184.51
ORD0139916,2026-03-08,C02517,"Customer 02517",Regular,Male,46-55,Surat,Gujarat,West,ST004,"Surat Ring Road",Rohan,P017,"Travel Trolley",Bags,Unisex,1,3999.00,0.03,3879.03,2450.00,1429.03,UPI,Completed,3901.35
ORD0139917,2026-03-24,C04159,"Customer 04159",Corporate,Male,36-45,Jaipur,Rajasthan,North,ST007,"Jaipur MI Road",Kabir,P009,"Kids Sandals",Footwear,Kids,3,999.00,0.03,2907.09,1680.00,1227.09,Wallet,Completed,3096.50
ORD0139918,2026-03-17,C05183,"Customer 05183",Regular,Male,46-55,Jaipur,Rajasthan,North,ST007,"Jaipur MI Road",Aarav,P001,"Premium T-Shirt",Apparel,Men,1,899.00,0.05,854.05,520.00,334.05,Card,Completed,873.28
ORD0139919,2026-03-07,C05135,"Customer 05135",Regular,Female,36-45,Kochi,Kerala,South,ST012,"Kochi MG Road",Rohan,P007,"Running Shoes",Footwear,Sports,2,2499.00,0.00,4998.00,3000.00,1998.00,UPI,Completed,5266.47
ORD0139920,2026-03-17,C02181,"Customer 02181",Regular,Female,36-45,Ahmedabad,Gujarat,West,ST003,"Ahmedabad CG Road",Ananya,P001,"Premium T-Shirt",Apparel,Men,1,899.00,0.03,872.03,520.00,352.03,"Net Banking",Completed,883.91
ORD0139921,2026-03-19,C00341,"Customer 00341",Corporate,Female,26-35,Lucknow,"Uttar Pradesh",North,ST008,"Lucknow Hazratganj",Ananya,P008,"Casual Sneakers",Footwear,Unisex,3,2199.00,0.08,6069.24,3900.00,2169.24,Card,Returned,6219.44
ORD0139922,2026-03-03,C00384,"Customer 00384",Regular,Female,26-35,Surat,Gujarat,West,ST004,"Surat Ring Road",Aarav,P016,Backpack,Bags,Unisex,1,1499.00,0.00,1499.00,820.00,679.00,Card,Completed,1497.17
ORD0139923,2026-03-15,C02880,"Customer 02880",Corporate,Male,46-55,Ahmedabad,Gujarat,West,ST003,"Ahmedabad CG Road",Ananya,P019,"Table Lamp","Home & Lifestyle",Home,1,1299.00,0.00,1299.00,710.00,589.00,Cash,Completed,1210.62
ORD0139924,2026-03-04,C04300,"Customer 04300",Regular,Male,18-25,Mumbai,Maharashtra,West,ST001,"Mumbai Central",Vikram,P020,"Cushion Set","Home & Lifestyle",Home,3,799.00,0.03,2325.09,1230.00,1095.09,Wallet,Completed,2244.70
ORD0139925,2026-03-15,C00193,"Customer 00193",Regular,Female,46-55,Patna,Bihar,East,ST015,"Patna Fraser Road",Rohan,P020,"Cushion Set","Home & Lifestyle",Home,1,799.00,0.00,799.00,410.00,389.00,UPI,Completed,760.79
ORD0139926,2026-03-29,C04120,"Customer 04120",Corporate,Female,26-35,Ahmedabad,Gujarat,West,ST003,"Ahmedabad CG Road",Ishita,P004,"Women Kurti",Apparel,Women,2,1199.00,0.05,2278.10,1380.00,898.10,Cash,Completed,2328.30
ORD0139927,2026-03-20,C02321,"Customer 02321",Corporate,Male,26-35,Surat,Gujarat,West,ST004,"Surat Ring Road",Rohan,P008,"Casual Sneakers",Footwear,Unisex,4,2199.00,0.08,8092.32,5200.00,2892.32,UPI,Completed,8224.48
ORD0139928,2026-03-25,C03248,"Customer 03248",Regular,Female,36-45,Bhubaneswar,Odisha,East,ST014,"Bhubaneswar Patia",Ishita,P015,"Water Bottle","Home & Lifestyle",Lifestyle,3,499.00,0.03,1452.09,660.00,792.09,UPI,Completed,1501.76
ORD0139929,2026-03-01,C01266,"Customer 01266",Corporate,Male,26-35,Delhi,Delhi,North,ST005,"Delhi South Ex",Meera,P002,"Casual Shirt",Apparel,Men,1,1299.00,0.00,1299.00,760.00,539.00,UPI,Completed,1391.86
ORD0139930,2026-03-15,C04286,"Customer 04286",Regular,Female,26-35,Mumbai,Maharashtra,West,ST001,"Mumbai Central",Kabir,P012,"Smart Watch",Electronics,Wearables,1,3499.00,0.03,3394.03,2130.00,1264.03,UPI,Completed,3616.57
ORD0139931,2026-03-30,C03435,"Customer 03435",Regular,Other,36-45,Ahmedabad,Gujarat,West,ST003,"Ahmedabad CG Road",Ananya,P017,"Travel Trolley",Bags,Unisex,1,3999.00,0.03,3879.03,2450.00,1429.03,Card,Completed,3868.45
ORD0139932,2026-03-13,C01693,"Customer 01693",Regular,Female,36-45,Pune,Maharashtra,West,ST002,"Pune FC Road",Aarav,P005,"Women Handbag",Accessories,Women,3,1799.00,0.05,5127.15,2940.00,2187.15,UPI,Completed,5316.13
ORD0139933,2026-03-12,C05015,"Customer 05015",Regular,Male,26-35,Mumbai,Maharashtra,West,ST001,"Mumbai Central",Diya,P019,"Table Lamp","Home & Lifestyle",Home,1,1299.00,0.05,1234.05,710.00,524.05,Card,Completed,1246.24
ORD0139934,2026-03-13,C04721,"Customer 04721",Corporate,Female,36-45,Kolkata,"West Bengal",East,ST013,"Kolkata Park Street",Ananya,P006,"Leather Wallet",Accessories,Men,1,799.00,0.00,799.00,420.00,379.00,Cash,Completed,781.08
ORD0139935,2026-03-07,C04006,"Customer 04006",Regular,Male,26-35,Gurugram,Haryana,North,ST006,"Gurugram Sector 29",Vikram,P018,Sunglasses,Accessories,Unisex,1,999.00,0.03,969.03,520.00,449.03,UPI,Returned,1038.45
ORD0139936,2026-03-02,C03342,"Customer 03342",Regular,Male,18-25,Ranchi,Jharkhand,East,ST016,"Ranchi Main Road",Aarav,P009,"Kids Sandals",Footwear,Kids,1,999.00,0.08,919.08,560.00,359.08,Cash,Completed,963.97
ORD0139937,2026-03-02,C01966,"Customer 01966",Regular,Male,46-55,Lucknow,"Uttar Pradesh",North,ST008,"Lucknow Hazratganj",Meera,P006,"Leather Wallet",Accessories,Men,1,799.00,0.10,719.10,420.00,299.10,Cash,Completed,711.77
ORD0139938,2026-03-11,C02639,"Customer 02639",Regular,Male,26-35,Kochi,Kerala,South,ST012,"Kochi MG Road",Aarav,P007,"Running Shoes",Footwear,Sports,3,2499.00,0.05,7122.15,4500.00,2622.15,Cash,Completed,7326.57
ORD0139939,2026-03-21,C03833,"Customer 03833",Regular,Female,26-35,Lucknow,"Uttar Pradesh",North,ST008,"Lucknow Hazratganj",Aarav,P016,Backpack,Bags,Unisex,1,1499.00,0.03,1454.03,820.00,634.03,"Net Banking",Completed,1566.01
ORD0139940,2026-03-04,C04382,"Customer 04382",Regular,Male,26-35,Mumbai,Maharashtra,West,ST001,"Mumbai Central",Kabir,P006,"Leather Wallet",Accessories,Men,2,799.00,0.00,1598.00,840.00,758.00,UPI,Completed,1605.16
ORD0139941,2026-03-16,C01252,"Customer 01252",Regular,Male,46-55,Chennai,"Tamil Nadu",South,ST010,"Chennai Anna Nagar",Ishita,P001,"Premium T-Shirt",Apparel,Men,3,899.00,0.08,2481.24,1560.00,921.24,Cash,Completed,2614.18
ORD0139942,2026-03-06,C05004,"Customer 05004",Corporate,Male,56+,Bengaluru,Karnataka,South,ST009,"Bengaluru Indiranagar",Diya,P010,"Bluetooth Speaker",Electronics,Audio,2,1599.00,0.05,3038.10,1840.00,1198.10,UPI,Completed,2895.93
ORD0139943,2026-03-07,C01076,"Customer 01076",Regular,Female,36-45,Ahmedabad,Gujarat,West,ST003,"Ahmedabad CG Road",Aarav,P003,"Denim Jeans",Apparel,Men,1,1999.00,0.03,1939.03,1180.00,759.03,UPI,Completed,1806.88
ORD0139944,2026-03-03,C04419,"Customer 04419",Regular,Other,36-45,Chennai,"Tamil Nadu",South,ST010,"Chennai Anna Nagar",Rohan,P016,Backpack,Bags,Unisex,2,1499.00,0.08,2758.16,1640.00,1118.16,Cash,Completed,2768.85
ORD0139945,2026-03-13,C02891,"Customer 02891",Regular,Male,36-45,Kolkata,"West Bengal",East,ST013,"Kolkata Park Street",Aarav,P011,"Wireless Earbuds",Electronics,Audio,3,2299.00,0.05,6552.15,4080.00,2472.15,UPI,Completed,6095.71
ORD0139946,2026-03-12,C00928,"Customer 00928",Regular,Male,46-55,Pune,Maharashtra,West,ST002,"Pune FC Road",Diya,P019,"Table Lamp","Home & Lifestyle",Home,1,1299.00,0.15,1104.15,710.00,394.15,UPI,Completed,1080.11
ORD0139947,2026-03-04,C02219,"Customer 02219",Regular,Female,36-45,Ranchi,Jharkhand,East,ST016,"Ranchi Main Road",Ishita,P018,Sunglasses,Accessories,Unisex,1,999.00,0.08,919.08,520.00,399.08,Cash,Completed,932.25
ORD0139948,2026-03-01,C01399,"Customer 01399",Regular,Male,26-35,Bengaluru,Karnataka,South,ST009,"Bengaluru Indiranagar",Kabir,P002,"Casual Shirt",Apparel,Men,3,1299.00,0.03,3780.09,2280.00,1500.09,Cash,Completed,4046.21
ORD0139949,2026-03-05,C02119,"Customer 02119",Corporate,Male,18-25,Lucknow,"Uttar Pradesh",North,ST008,"Lucknow Hazratganj",Meera,P009,"Kids Sandals",Footwear,Kids,1,999.00,0.00,999.00,560.00,439.00,UPI,Completed,1053.86
ORD0139950,2026-03-26,C02678,"Customer 02678",Corporate,Male,26-35,Bhubaneswar,Odisha,East,ST014,"Bhubaneswar Patia",Aarav,P007,"Running Shoes",Footwear,Sports,1,2499.00,0.03,2424.03,1500.00,924.03,Cash,Completed,2437.97
ORD0139951,2026-03-02,C03921,"Customer 03921",Regular,Female,46-55,Ranchi,Jharkhand,East,ST016,"Ranchi Main Road",Meera,P007,"Running Shoes",Footwear,Sports,1,2499.00,0.05,2374.05,1500.00,874.05,Wallet,Completed,2220.07
ORD0139952,2026-03-16,C02361,"Customer 02361",Corporate,Female,18-25,Hyderabad,Telangana,South,ST011,"Hyderabad Banjara Hills",Ishita,P013,"Yoga Mat","Sports & Fitness",Fitness,1,699.00,0.03,678.03,360.00,318.03,Cash,Completed,666.96
ORD0139953,2026-03-01,C04496,"Customer 04496",Regular,Male,26-35,Gurugram,Haryana,North,ST006,"Gurugram Sector 29",Diya,P011,"Wireless Earbuds",Electronics,Audio,2,2299.00,0.05,4368.10,2720.00,1648.10,UPI,Completed,4089.03
ORD0139954,2026-03-11,C00203,"Customer 00203",Regular,Female,26-35,Lucknow,"Uttar Pradesh",North,ST008,"Lucknow Hazratganj",Rohan,P016,Backpack,Bags,Unisex,2,1499.00,0.00,2998.00,1640.00,1358.00,Cash,Completed,3072.70
ORD0139955,2026-03-02,C04554,"Customer 04554",Regular,Female,56+,Lucknow,"Uttar Pradesh",North,ST008,"Lucknow Hazratganj",Meera,P009,"Kids Sandals",Footwear,Kids,4,999.00,0.10,3596.40,2240.00,1356.40,UPI,Completed,3569.96
ORD0139956,2026-03-28,C01915,"Customer 01915",Corporate,Female,36-45,Surat,Gujarat,West,ST004,"Surat Ring Road",Meera,P013,"Yoga Mat","Sports & Fitness",Fitness,2,699.00,0.03,1356.06,720.00,636.06,Cash,Completed,1256.99
ORD0139957,2026-03-28,C01342,"Customer 01342",Regular,Male,36-45,Kochi,Kerala,South,ST012,"Kochi MG Road",Aarav,P020,"Cushion Set","Home & Lifestyle",Home,2,799.00,0.03,1550.06,820.00,730.06,UPI,Completed,1601.70
ORD0139958,2026-03-11,C03541,"Customer 03541",Corporate,Male,26-35,Chennai,"Tamil Nadu",South,ST010,"Chennai Anna Nagar",Ananya,P003,"Denim Jeans",Apparel,Men,1,1999.00,0.10,1799.10,1180.00,619.10,UPI,Completed,1773.64
ORD0139959,2026-03-31,C02336,"Customer 02336",Regular,Female,26-35,Delhi,Delhi,North,ST005,"Delhi South Ex",Meera,P007,"Running Shoes",Footwear,Sports,3,2499.00,0.00,7497.00,4500.00,2997.00,Card,Completed,8066.60
ORD0139960,2026-03-25,C01640,"Customer 01640",Regular,Female,26-35,Delhi,Delhi,North,ST005,"Delhi South Ex",Meera,P002,"Casual Shirt",Apparel,Men,1,1299.00,0.03,1260.03,760.00,500.03,Cash,Completed,1358.28
ORD0139961,2026-03-05,C03965,"Customer 03965",Regular,Female,18-25,Kolkata,"West Bengal",East,ST013,"Kolkata Park Street",Ananya,P001,"Premium T-Shirt",Apparel,Men,1,899.00,0.00,899.00,520.00,379.00,Cash,Completed,966.78
ORD0139962,2026-03-13,C02885,"Customer 02885",Regular,Female,26-35,Delhi,Delhi,North,ST005,"Delhi South Ex",Diya,P015,"Water Bottle","Home & Lifestyle",Lifestyle,1,499.00,0.03,484.03,220.00,264.03,Card,Completed,466.58
ORD0139963,2026-03-17,C02117,"Customer 02117",Regular,Female,26-35,Pune,Maharashtra,West,ST002,"Pune FC Road",Ananya,P001,"Premium T-Shirt",Apparel,Men,2,899.00,0.00,1798.00,1040.00,758.00,Card,Completed,1680.59
ORD0139964,2026-03-05,C03141,"Customer 03141",Regular,Female,56+,Delhi,Delhi,North,ST005,"Delhi South Ex",Meera,P017,"Travel Trolley",Bags,Unisex,2,3999.00,0.15,6798.30,4900.00,1898.30,UPI,Completed,7167.09
ORD0139965,2026-03-31,C00356,"Customer 00356",Regular,Male,26-35,Lucknow,"Uttar Pradesh",North,ST008,"Lucknow Hazratganj",Vikram,P003,"Denim Jeans",Apparel,Men,2,1999.00,0.08,3678.16,2360.00,1318.16,Card,Completed,3412.14
ORD0139966,2026-03-02,C03393,"Customer 03393",Regular,Female,26-35,Bengaluru,Karnataka,South,ST009,"Bengaluru Indiranagar",Ishita,P004,"Women Kurti",Apparel,Women,1,1199.00,0.10,1079.10,690.00,389.10,Wallet,Completed,1118.41
ORD0139967,2026-03-05,C02207,"Customer 02207",Regular,Female,36-45,Mumbai,Maharashtra,West,ST001,"Mumbai Central",Meera,P014,"Fitness Band","Sports & Fitness",Fitness,1,1899.00,0.00,1899.00,1120.00,779.00,UPI,Returned,1826.17
ORD0139968,2026-03-11,C02103,"Customer 02103",Regular,Male,56+,Lucknow,"Uttar Pradesh",North,ST008,"Lucknow Hazratganj",Ananya,P006,"Leather Wallet",Accessories,Men,3,799.00,0.00,0.00,1260.00,0.00,Card,Cancelled,0.00
ORD0139969,2026-03-07,C03162,"Customer 03162",Regular,Female,26-35,Surat,Gujarat,West,ST004,"Surat Ring Road",Ishita,P017,"Travel Trolley",Bags,Unisex,5,3999.00,0.05,18995.25,12250.00,6745.25,UPI,Completed,20049.39
ORD0139970,2026-03-24,C03058,"Customer 03058",Corporate,Other,26-35,Pune,Maharashtra,West,ST002,"Pune FC Road",Ishita,P008,"Casual Sneakers",Footwear,Unisex,2,2199.00,0.05,4178.10,2600.00,1578.10,Wallet,Completed,4004.01
ORD0139971,2026-03-27,C04631,"Customer 04631",Regular,Female,18-25,Gurugram,Haryana,North,ST006,"Gurugram Sector 29",Aarav,P007,"Running Shoes",Footwear,Sports,1,2499.00,0.03,2424.03,1500.00,924.03,Card,Completed,2346.79
ORD0139972,2026-03-20,C04070,"Customer 04070",Regular,Female,26-35,Delhi,Delhi,North,ST005,"Delhi South Ex",Diya,P012,"Smart Watch",Electronics,Wearables,2,3499.00,0.00,6998.00,4260.00,2738.00,Cash,Completed,7242.15
ORD0139973,2026-03-31,C00577,"Customer 00577",Corporate,Female,18-25,Bhubaneswar,Odisha,East,ST014,"Bhubaneswar Patia",Ishita,P010,"Bluetooth Speaker",Electronics,Audio,1,1599.00,0.00,1599.00,920.00,679.00,Card,Completed,1570.30
ORD0139974,2026-03-24,C01545,"Customer 01545",Regular,Male,36-45,Pune,Maharashtra,West,ST002,"Pune FC Road",Vikram,P016,Backpack,Bags,Unisex,1,1499.00,0.00,1499.00,820.00,679.00,UPI,Completed,1509.42
ORD0139975,2026-03-03,C02068,"Customer 02068",Corporate,Male,18-25,Lucknow,"Uttar Pradesh",North,ST008,"Lucknow Hazratganj",Aarav,P005,"Women Handbag",Accessories,Women,2,1799.00,0.03,3490.06,1960.00,1530.06,UPI,Completed,3736.85
ORD0139976,2026-03-23,C03246,"Customer 03246",Corporate,Male,46-55,Mumbai,Maharashtra,West,ST001,"Mumbai Central",Meera,P001,"Premium T-Shirt",Apparel,Men,1,899.00,0.05,854.05,520.00,334.05,UPI,Completed,806.28
ORD0139977,2026-03-04,C05086,"Customer 05086",Corporate,Male,36-45,Hyderabad,Telangana,South,ST011,"Hyderabad Banjara Hills",Meera,P016,Backpack,Bags,Unisex,2,1499.00,0.10,2698.20,1640.00,1058.20,Cash,Completed,2706.97
ORD0139978,2026-03-05,C05058,"Customer 05058",Regular,Female,26-35,Delhi,Delhi,North,ST005,"Delhi South Ex",Ishita,P016,Backpack,Bags,Unisex,4,1499.00,0.00,5996.00,3280.00,2716.00,Cash,Completed,6333.85
ORD0139979,2026-03-09,C01380,"Customer 01380",Regular,Female,26-35,Chennai,"Tamil Nadu",South,ST010,"Chennai Anna Nagar",Ananya,P001,"Premium T-Shirt",Apparel,Men,5,899.00,0.08,4135.40,2600.00,1535.40,Cash,Returned,4139.33
ORD0139980,2026-03-21,C01194,"Customer 01194",Regular,Female,26-35,Ahmedabad,Gujarat,West,ST003,"Ahmedabad CG Road",Aarav,P019,"Table Lamp","Home & Lifestyle",Home,2,1299.00,0.03,2520.06,1420.00,1100.06,Card,Completed,2394.91
ORD0139981,2026-03-25,C04505,"Customer 04505",Regular,Female,36-45,Bhubaneswar,Odisha,East,ST014,"Bhubaneswar Patia",Rohan,P002,"Casual Shirt",Apparel,Men,2,1299.00,0.05,2468.10,1520.00,948.10,Cash,Completed,2389.61
